0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,label,ground_truth,pred
0.0,0.0,0.0,23.180940628051758,0.0,0.0,0.0,0.0,0.0,0.0,42.79130935668945,0.0,0.0,0.0,42.128326416015625,15.092848777770996,0.0,22.167560577392578,0.0,0.0,0.0,37.80964279174805,0.0,31.622587203979492,0.0,0.0,54.87499237060547,0.0,22.69928550720215,24.00373077392578,6.659655570983887,0.0,0.0,0.0,0.0,14.480975151062012,0.0,12.478130340576172,0.0,0.0,2.9252450466156006,0.0,13.189271926879883,0.0,51.954891204833984,0.0,0.0,43.089324951171875,22.24879264831543,0.0,5.225096225738525,14.57870101928711,0.0,0.11781829595565796,0.0,0.0,0.0,0.0,0.0,24.332576751708984,7.278497219085693,0.0,0.0,0.0,0.0,19.751827239990234,25.58421516418457,0.0,0.0,4.259223937988281,0.0,36.229888916015625,0.0,0.0,0.0,0.0,0.0,32.81388473510742,0.0,0.0,14.052054405212402,0.0,6.398585796356201,0.0,1,7,7
0.0,0.0,0.0,4.9636335372924805,1.0496150255203247,0.0,0.0,0.0,0.0,3.1458685398101807,19.368818283081055,0.0,0.0,0.0,17.457015991210938,16.84085464477539,9.191402435302734,10.796762466430664,0.0,0.0,0.0,9.586874008178711,0.0,0.0,0.0,0.0,20.346973419189453,0.5317385792732239,0.0,8.588240623474121,7.1382575035095215,6.113703727722168,0.0,4.815202236175537,0.0,4.621037006378174,0.0,11.514532089233398,0.0,0.10344189405441284,4.098402976989746,10.454418182373047,0.0,0.0,13.426474571228027,0.0,0.0,0.0,16.58955192565918,0.0,6.779930114746094,6.553645133972168,0.0,2.0996947288513184,0.0,0.0,0.0,0.0,10.210002899169922,14.253120422363281,3.032841205596924,0.0,0.0,0.0,0.0,0.0,12.362322807312012,0.0,0.0,2.917384624481201,0.0,25.885602951049805,0.0,0.0,0.0,3.361825704574585,0.0,18.58948516845703,0.0,1.822593331336975,10.616435050964355,0.0,0.0,0.0,1,7,7
2.5955801010131836,0.0,0.0,9.065352439880371,0.0,0.0,0.0,3.9842777252197266,0.0,0.0,20.036216735839844,0.0,0.42972326278686523,0.0,19.595458984375,11.442530632019043,4.234772682189941,19.580642700195312,0.0,0.0,0.0,23.963865280151367,0.0,0.0,2.1747138500213623,0.0,20.521648406982422,0.0,11.564984321594238,13.818692207336426,7.718316555023193,0.0,0.0,1.3824471235275269,0.0,1.7590739727020264,0.0,4.467804908752441,0.0,0.0,9.172318458557129,0.0,0.0,0.0,18.6220703125,0.0,0.0,5.080764293670654,0.3349130153656006,0.0,18.607168197631836,4.546865463256836,0.0,0.0,5.606200218200684,0.0,0.0,0.0,9.888934135437012,8.906200408935547,0.7243210077285767,0.0,0.0,0.0,2.0689709186553955,0.0,12.322920799255371,0.0,0.0,0.0,0.0,27.85590362548828,0.0,0.0,0.0,5.25506067276001,0.0,17.32977867126465,0.0,0.0,8.647557258605957,0.0,0.0,0.0,1,7,7
0.0,0.0,0.0,14.75339412689209,0.0,0.0,0.0,0.0,0.0,0.0,20.680194854736328,0.0,0.0,0.0,23.822187423706055,0.0,1.325231671333313,13.632362365722656,0.0,0.0,0.0,8.905936241149902,0.0,3.6772396564483643,0.0,0.0,18.042402267456055,4.2300004959106445,4.101921558380127,4.658363342285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2307329177856445,0.0,0.0,0.0,8.021149635314941,0.0,0.0,19.61311912536621,6.321290969848633,1.1423085927963257,15.844576835632324,14.640460968017578,1.062408208847046,8.001625061035156,0.0,0.0,0.0,0.24058450758457184,0.0,0.0,0.0,0.0,13.42866325378418,3.601869583129883,0.0,0.0,0.0,0.0,13.809590339660645,12.473445892333984,0.0,0.0,0.0,0.0,14.430267333984375,0.0,0.0,3.152674674987793,0.0,0.0,12.178284645080566,0.0,0.0,11.81990909576416,1.4310435056686401,0.0,0.0,1,7,7
0.0,0.0,0.0,30.484811782836914,0.0,0.0,0.0,0.0,0.0,0.0,46.73331832885742,0.0,0.0,0.0,29.675260543823242,13.216509819030762,0.0,33.96161651611328,0.0,0.0,0.0,30.919322967529297,0.0,10.609482765197754,0.0,2.848191022872925,40.93791961669922,0.0,20.00735092163086,23.689952850341797,1.8104681968688965,0.0,0.0,0.0,0.0,0.0,0.0,11.096994400024414,0.0,0.0,0.0,3.9968583583831787,0.0,0.0,38.16527557373047,3.7958879470825195,10.992899894714355,15.998393058776855,23.179141998291016,0.0,21.916854858398438,6.337806224822998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.668498992919922,11.424763679504395,0.0,0.0,0.0,0.0,0.0,18.565168380737305,0.0,0.0,0.0,0.0,35.099891662597656,0.0,0.0,2.0591797828674316,0.0,0.0,28.76852035522461,0.0,0.0,32.17237091064453,0.0,0.0,0.0,1,7,7
0.0,0.0,0.0,23.152780532836914,0.0,0.0,0.0,0.0,0.0,0.0,43.102909088134766,0.0,0.0,0.0,35.539207458496094,8.652799606323242,14.243477821350098,24.957626342773438,0.0,0.0,0.0,13.455037117004395,0.0,17.4788818359375,0.0,4.2156877517700195,51.04486083984375,12.387639999389648,2.559363603591919,18.069377899169922,0.0,0.11468935012817383,0.0,0.0,0.0,0.0,0.0,22.307233810424805,0.0,0.0,0.0,0.0,0.0,0.0,21.11096954345703,0.0,5.623630523681641,0.6875002980232239,26.16401481628418,5.610084533691406,10.481990814208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23478317260742,10.602948188781738,0.0,0.0,0.0,9.174206733703613,10.355935096740723,29.816333770751953,0.0,0.0,0.0,0.0,12.356822967529297,0.0,0.0,0.0,0.0,0.0,21.87371063232422,0.0,5.924318313598633,12.899507522583008,0.0,0.0,0.0,1,7,7
0.0,0.0,0.0,12.593698501586914,0.0,8.01097583770752,4.508541107177734,0.0,0.0,5.4241461753845215,9.91195297241211,0.0,7.470989227294922,0.0,6.656323432922363,5.31851053237915,0.0,10.227510452270508,2.073202133178711,0.0,0.0,5.237032890319824,0.0,6.32390022277832,0.0,4.75467586517334,15.519556045532227,2.3956477642059326,5.298791408538818,3.38828706741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.523530960083008,2.8584747314453125,8.576687812805176,0.0,5.916205883026123,0.817151665687561,13.2799654006958,4.488929748535156,0.0,0.0,0.0,0.0,0.0,0.0,10.369704246520996,11.699423789978027,0.0,0.0,0.0,0.0,6.847888469696045,0.0,9.860111236572266,0.0,0.0,0.0,0.0,7.230665683746338,0.0,0.0,0.0,0.6351498365402222,0.0,9.600570678710938,0.0,7.373906135559082,5.714043617248535,0.0,2.869645118713379,0.0,1,7,7
0.0,0.0,0.0,3.55232572555542,0.0,0.0,0.0,0.5050615668296814,0.0,1.3342300653457642,10.913704872131348,0.0,0.0,0.0,1.7129011154174805,0.0,9.351348876953125,3.5123000144958496,2.5935168266296387,3.2791926860809326,0.0,0.0,0.0,3.885571241378784,0.9568189382553101,3.911536931991577,8.390974044799805,0.0,0.0,0.0,2.243103504180908,0.0,0.0,0.0,0.0,4.249716758728027,0.0,12.912429809570312,0.0,3.4173583984375,4.022363662719727,3.851712942123413,1.9227352142333984,0.0,0.0,3.1255669593811035,11.754258155822754,0.0,8.766965866088867,0.0,10.150677680969238,0.0,0.0,0.7476881146430969,0.0,0.0,0.0,0.0,1.2096105813980103,12.559308052062988,0.5370195508003235,0.0,0.0,9.913993835449219,2.9370005130767822,9.579627990722656,7.117493629455566,0.0,0.0,4.128148078918457,6.844976902008057,0.0,0.0,0.35911279916763306,5.503835678100586,4.748815536499023,0.0,2.666066884994507,3.398935317993164,0.0,6.91440486907959,3.168896198272705,4.60530948638916,0.0,1,7,7
0.0,4.868914604187012,0.0,22.826791763305664,0.0,2.7111353874206543,3.3216300010681152,2.053882598876953,0.0,0.0,16.76137924194336,0.0,2.6336421966552734,0.0,13.680219650268555,1.6799043416976929,0.0,8.107097625732422,0.0,0.0,0.0,1.9252207279205322,3.3086886405944824,0.0,0.0,0.0,11.309428215026855,0.0,21.386308670043945,1.119810938835144,0.0,3.357997417449951,0.0,0.0,0.0,0.0,0.0,1.217197299003601,0.0,0.0,0.0,5.417019367218018,0.0,0.0,4.513070583343506,0.0,13.221739768981934,5.739830493927002,0.0,0.0,0.0,7.205127716064453,0.0,2.889832019805908,0.0,13.677450180053711,0.0,8.751410484313965,5.1575469970703125,12.31673526763916,0.0,0.0,0.0,0.0,3.961815118789673,2.5297598838806152,10.547148704528809,10.585339546203613,0.0,0.0,0.0,0.0,0.0,3.371500015258789,0.0,0.0,0.0,0.21854855120182037,0.0,14.540656089782715,12.475533485412598,0.0,0.0,0.0,1,7,7
0.0,0.0,0.0,10.52995777130127,3.5443389415740967,0.0,4.081528186798096,0.0,0.0,0.0,13.518046379089355,0.0,11.487263679504395,0.0,28.556522369384766,0.0,0.0,18.84804916381836,0.0,5.7793426513671875,0.0,7.627462387084961,0.0,0.0,0.0,0.0,27.201515197753906,4.716529846191406,0.0,7.2071027755737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487428665161133,0.0,0.0,0.7139183878898621,2.044999837875366,0.0,0.0,12.423700332641602,4.872437477111816,8.406136512756348,10.677562713623047,20.67936897277832,0.0,0.0,0.9950762391090393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.831378936767578,0.0,0.0,0.0,5.382175445556641,12.623430252075195,17.588916778564453,14.778617858886719,1.0972118377685547,0.0,0.0,0.0,10.703393936157227,0.0,0.0,2.733985424041748,2.669931650161743,0.0,3.9603095054626465,0.0,0.0,0.0,0.14083635807037354,0.0,0.6917012333869934,1,7,7
